match_id,updated_at,odds_type,pool_id,pool_status,inst_no,inplay,line_type,line_id,line_status,condition,comb_id,str,status,current_odds,selection_str,selection_name_en,selection_name_ch
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,23,00:05,LOSE,2500.0,0:5,0:5,0:5
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,24,01:05,LOSE,2500.0,1:5,1:5,1:5
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,25,02:05,LOSE,2500.0,2:5,2:5,2:5
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,26,AO,LOSE,2500.0,AOHS,Away Others (Home Scores),客其他(主有入球)
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,28,01:01,LOSE,1.79,1:1,1:1,1:1
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,29,02:02,LOSE,5.9,2:2,2:2,2:2
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,30,03:03,LOSE,350.0,3:3,3:3,3:3
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,31,DO,LOSE,2500.0,DO,Draw Others,和其他
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,32,OHN,LOSE,2500.0,HOAN,Home Others (Away No Goal),主其他(客無入球)
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,33,OAN,LOSE,2500.0,AOHN,Away Others (Home No Goal),客其他(主無入球)
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,10,05:00,LOSE,250.0,5:0,5:0,5:0
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,11,05:01,LOSE,100.0,5:1,5:1,5:1
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,12,05:02,LOSE,2500.0,5:2,5:2,5:2
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,13,HO,LOSE,2500.0,HOAS,Home Others (Away Scores),主其他(客有入球)
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,14,00:01,LOSE,7.8,0:1,0:1,0:1
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,15,00:02,LOSE,35.0,0:2,0:2,0:2
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,16,01:02,LOSE,6.6,1:2,1:2,1:2
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,17,00:03,LOSE,200.0,0:3,0:3,0:3
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,18,01:03,LOSE,50.0,1:3,1:3,1:3
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,19,02:03,LOSE,65.0,2:3,2:3,2:3
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,1,01:00,AVAILABLE,3.25,1:0,1:0,1:0
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,2,02:00,AVAILABLE,5.2,2:0,2:0,2:0
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,3,02:01,AVAILABLE,11.0,2:1,2:1,2:1
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,4,03:00,AVAILABLE,13.5,3:0,3:0,3:0
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,5,03:01,AVAILABLE,30.0,3:1,3:1,3:1
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,6,03:02,AVAILABLE,125.0,3:2,3:2,3:2
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,7,04:00,AVAILABLE,50.0,4:0,4:0,4:0
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,8,04:01,AVAILABLE,100.0,4:1,4:1,4:1
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,9,04:02,AVAILABLE,500.0,4:2,4:2,4:2
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,10,05:00,AVAILABLE,200.0,5:0,5:0,5:0
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,11,05:01,AVAILABLE,500.0,5:1,5:1,5:1
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,12,05:02,AVAILABLE,1000.0,5:2,5:2,5:2
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,13,HO,AVAILABLE,700.0,HOAS,Home Others (Away Scores),主其他(客有入球)
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,14,00:01,AVAILABLE,9.0,0:1,0:1,0:1
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,15,00:02,AVAILABLE,35.0,0:2,0:2,0:2
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,16,01:02,AVAILABLE,28.0,1:2,1:2,1:2
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,17,00:03,AVAILABLE,200.0,0:3,0:3,0:3
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,18,01:03,AVAILABLE,150.0,1:3,1:3,1:3
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,19,02:03,AVAILABLE,300.0,2:3,2:3,2:3
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,20,00:04,AVAILABLE,900.0,0:4,0:4,0:4
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,21,01:04,AVAILABLE,900.0,1:4,1:4,1:4
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,22,02:04,AVAILABLE,1000.0,2:4,2:4,2:4
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,23,00:05,AVAILABLE,2500.0,0:5,0:5,0:5
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,24,01:05,AVAILABLE,2500.0,1:5,1:5,1:5
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,25,02:05,AVAILABLE,2500.0,2:5,2:5,2:5
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,26,AO,AVAILABLE,2000.0,AOHS,Away Others (Home Scores),客其他(主有入球)
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,27,00:00,AVAILABLE,3.45,0:0,0:0,0:0
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,28,01:01,AVAILABLE,7.0,1:1,1:1,1:1
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,29,02:02,AVAILABLE,50.0,2:2,2:2,2:2
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,30,03:03,AVAILABLE,700.0,3:3,3:3,3:3
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,31,DO,AVAILABLE,2500.0,DO,Draw Others,和其他
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,32,OHN,AVAILABLE,700.0,HOAN,Home Others (Away No Goal),主其他(客無入球)
50061692,2026-02-15 06:31:05.698000+08:00,FCS,1450771010,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,33,OAN,AVAILABLE,2500.0,AOHN,Away Others (Home No Goal),客其他(主無入球)
50061692,2026-02-15 06:31:05.698000+08:00,CHL,1450766005,PAYOUTSTARTED,0,True,in-play,8,PAYOUTSTARTED,6.5,1,H,WIN,1.32,H,High,大
50061692,2026-02-15 06:31:05.698000+08:00,CHL,1450766005,PAYOUTSTARTED,0,True,in-play,8,PAYOUTSTARTED,6.5,2,L,LOSE,3.05,L,Low,細
50061692,2026-02-15 06:31:05.698000+08:00,CHL,1450766005,PAYOUTSTARTED,0,True,in-play,7,PAYOUTSTARTED,7.5,1,H,WIN,1.45,H,High,大
50061692,2026-02-15 06:31:05.698000+08:00,CHL,1450766005,PAYOUTSTARTED,0,True,in-play,7,PAYOUTSTARTED,7.5,2,L,LOSE,2.55,L,Low,細
50061692,2026-02-15 06:31:05.698000+08:00,CHL,1450766005,PAYOUTSTARTED,0,True,in-play,6,PAYOUTSTARTED,8.5,1,H,WIN,1.37,H,High,大
50061692,2026-02-15 06:31:05.698000+08:00,CHL,1450766005,PAYOUTSTARTED,0,True,in-play,6,PAYOUTSTARTED,8.5,2,L,LOSE,2.8,L,Low,細
50061692,2026-02-15 06:31:05.698000+08:00,CHL,1450766005,PAYOUTSTARTED,0,True,in-play,5,PAYOUTSTARTED,9.5,1,H,WIN,1.3,H,High,大
50061692,2026-02-15 06:31:05.698000+08:00,CHL,1450766005,PAYOUTSTARTED,0,True,in-play,5,PAYOUTSTARTED,9.5,2,L,LOSE,3.15,L,Low,細
50061692,2026-02-15 06:31:05.698000+08:00,CHL,1450766005,PAYOUTSTARTED,0,True,in-play,1,PAYOUTSTARTED,10.5,1,H,LOSE,4.75,H,High,大
50061692,2026-02-15 06:31:05.698000+08:00,CHL,1450766005,PAYOUTSTARTED,0,True,in-play,1,PAYOUTSTARTED,10.5,2,L,WIN,1.13,L,Low,細
50061692,2026-02-15 06:31:05.698000+08:00,CHL,1450766005,PAYOUTSTARTED,0,True,in-play,2,PAYOUTSTARTED,11.5,1,H,LOSE,9.5,H,High,大
50061692,2026-02-15 06:31:05.698000+08:00,CHL,1450766005,PAYOUTSTARTED,0,True,in-play,2,PAYOUTSTARTED,11.5,2,L,WIN,1.02,L,Low,細
50061692,2026-02-15 06:31:05.698000+08:00,CHL,1450766005,PAYOUTSTARTED,0,True,in-play,4,PAYOUTSTARTED,12.5,1,H,LOSE,8.5,H,High,大
50061692,2026-02-15 06:31:05.698000+08:00,CHL,1450766005,PAYOUTSTARTED,0,True,in-play,4,PAYOUTSTARTED,12.5,2,L,WIN,1.03,L,Low,細
50061692,2026-02-15 06:31:05.698000+08:00,CHL,1450766005,PAYOUTSTARTED,0,True,in-play,3,PAYOUTSTARTED,14.5,1,H,LOSE,5.15,H,High,大
50061692,2026-02-15 06:31:05.698000+08:00,CHL,1450766005,PAYOUTSTARTED,0,True,in-play,3,PAYOUTSTARTED,14.5,2,L,WIN,1.11,L,Low,細
50061692,2026-02-15 06:31:05.698000+08:00,CHL,1450766005,PAYOUTSTARTED,0,True,pre-play,1,AVAILABLE,10.5,1,H,AVAILABLE,1.81,H,High,大
50061692,2026-02-15 06:31:05.698000+08:00,CHL,1450766005,PAYOUTSTARTED,0,True,pre-play,1,AVAILABLE,10.5,2,L,AVAILABLE,1.89,L,Low,細
50061692,2026-02-15 06:31:05.698000+08:00,CHL,1450766005,PAYOUTSTARTED,0,True,pre-play,2,AVAILABLE,11.5,1,H,AVAILABLE,2.29,H,High,大
50061692,2026-02-15 06:31:05.698000+08:00,CHL,1450766005,PAYOUTSTARTED,0,True,pre-play,2,AVAILABLE,11.5,2,L,AVAILABLE,1.55,L,Low,細
50061692,2026-02-15 06:31:05.698000+08:00,CHL,1450766005,PAYOUTSTARTED,0,True,pre-play,3,AVAILABLE,14.5,1,H,AVAILABLE,5.15,H,High,大
50061692,2026-02-15 06:31:05.698000+08:00,CHL,1450766005,PAYOUTSTARTED,0,True,pre-play,3,AVAILABLE,14.5,2,L,AVAILABLE,1.11,L,Low,細
50061692,2026-02-15 06:31:05.698000+08:00,NGS,1480822051,PAYOUTSTARTED,2,True,in-play,0,PAYOUTSTARTED,0.0,42,102,LOSE,4.25,102,Gonzalo GARCIA,干沙路加西亞
50061692,2026-02-15 06:31:05.698000+08:00,NGS,1480822051,PAYOUTSTARTED,2,True,in-play,0,PAYOUTSTARTED,0.0,43,219,LOSE,24.0,219,Jon GORROTXATEGI,哥洛薩迪基
50061692,2026-02-15 06:31:05.698000+08:00,NGS,1480822051,PAYOUTSTARTED,2,True,in-play,0,PAYOUTSTARTED,0.0,37,208,LOSE,13.0,208,WESLEY Teixeira,韋斯利泰斯拿
50061692,2026-02-15 06:31:05.698000+08:00,NGS,1480822051,PAYOUTSTARTED,2,True,in-play,0,PAYOUTSTARTED,0.0,50,226,LOSE,40.0,226,Igor ZUBELDIA,蘇比迪亞
50061692,2026-02-15 06:31:05.698000+08:00,NGS,1480822051,PAYOUTSTARTED,2,True,in-play,0,PAYOUTSTARTED,0.0,1,000,LOSE,9.75,00,No Next Scorer,無下一名入球球員
50061692,2026-02-15 06:31:05.698000+08:00,NGS,1480822051,PAYOUTSTARTED,2,True,in-play,0,PAYOUTSTARTED,0.0,2,114,LOSE,22.0,114,Antonio RUDIGER,魯迪格
50061692,2026-02-15 06:31:05.698000+08:00,NGS,1480822051,PAYOUTSTARTED,2,True,in-play,0,PAYOUTSTARTED,0.0,3,207,LOSE,12.0,207,Carlos SOLER,卡路士蘇拿
50061692,2026-02-15 06:31:05.698000+08:00,NGS,1480822051,PAYOUTSTARTED,2,True,in-play,0,PAYOUTSTARTED,0.0,9,201,WIN,6.5,201,Mikel OYARZABAL,奧耶沙巴爾
50061692,2026-02-15 06:31:05.698000+08:00,NGS,1480822051,PAYOUTSTARTED,2,True,in-play,0,PAYOUTSTARTED,0.0,13,113,LOSE,20.0,113,Eduardo CAMAVINGA,卡馬雲加
50061692,2026-02-15 06:31:05.698000+08:00,NGS,1480822051,PAYOUTSTARTED,2,True,in-play,0,PAYOUTSTARTED,0.0,14,103,LOSE,5.5,103,VINICIUS JUNIOR,雲尼斯奧斯祖利亞
50061692,2026-02-15 06:31:05.698000+08:00,NGS,1480822051,PAYOUTSTARTED,2,True,in-play,0,PAYOUTSTARTED,0.0,16,108,LOSE,10.0,108,Federico VALVERDE,費達歷高華維迪
50061692,2026-02-15 06:31:05.698000+08:00,NGS,1480822051,PAYOUTSTARTED,2,True,in-play,0,PAYOUTSTARTED,0.0,17,115,LOSE,17.0,115,Aurelien TCHOUAMENI,曹亞文尼
50061692,2026-02-15 06:31:05.698000+08:00,NGS,1480822051,PAYOUTSTARTED,2,True,in-play,0,PAYOUTSTARTED,0.0,10,112,LOSE,15.0,112,Trent ALEXANDER-ARNOLD,阿歷山大阿諾特
50061692,2026-02-15 06:31:05.698000+08:00,NGS,1480822051,PAYOUTSTARTED,2,True,in-play,0,PAYOUTSTARTED,0.0,31,214,LOSE,15.0,214,Pablo MARIN,柏保路馬連
50061692,2026-02-15 06:31:05.698000+08:00,NGS,1480822051,PAYOUTSTARTED,2,True,in-play,0,PAYOUTSTARTED,0.0,32,121,LOSE,28.0,121,Alvaro CARRERAS,艾華路卡利拉斯
50061692,2026-02-15 06:31:05.698000+08:00,NGS,1480822051,PAYOUTSTARTED,2,True,in-play,0,PAYOUTSTARTED,0.0,34,223,LOSE,40.0,223,Jon MARTIN,莊馬田
50061692,2026-02-15 06:31:05.698000+08:00,NGS,1480822051,PAYOUTSTARTED,2,True,in-play,0,PAYOUTSTARTED,0.0,22,105,LOSE,7.6,105,Arda GULER,艾達古拿
50061692,2026-02-15 06:31:05.698000+08:00,NGS,1480822051,PAYOUTSTARTED,2,True,in-play,0,PAYOUTSTARTED,0.0,23,218,LOSE,29.0,218,Jon ARAMBURU,阿林布魯
50061692,2026-02-15 06:31:05.698000+08:00,NGS,1480822051,PAYOUTSTARTED,2,True,in-play,0,PAYOUTSTARTED,0.0,24,213,LOSE,16.0,213,Yangel HERRERA,恩高靴里拉
50061692,2026-02-15 06:31:05.698000+08:00,NGS,1480822051,PAYOUTSTARTED,2,True,in-play,0,PAYOUTSTARTED,0.0,25,119,LOSE,22.0,119,Dean HUIJSEN,甸恩胡積臣
50061692,2026-02-15 06:31:05.698000+08:00,NGS,1480822051,PAYOUTSTARTED,2,True,in-play,0,PAYOUTSTARTED,0.0,26,225,LOSE,40.0,225,Aihen MUNOZ,艾恩蒙路斯
50061692,2026-02-15 06:31:05.698000+08:00,NTS,1474046015,PAYOUTSTARTED,1,True,in-play,0,PAYOUTSTARTED,0.0,1,H,WIN,1.31,H,Home,主隊
50061692,2026-02-15 06:31:05.698000+08:00,NTS,1474046015,PAYOUTSTARTED,1,True,in-play,0,PAYOUTSTARTED,0.0,2,A,LOSE,3.27,A,Away,客隊
50061692,2026-02-15 06:31:05.698000+08:00,NTS,1474046015,PAYOUTSTARTED,1,True,in-play,0,PAYOUTSTARTED,0.0,3,N,LOSE,13.5,N,No Goals,無入球
50061692,2026-02-15 06:31:05.698000+08:00,NTS,1480836015,PAYOUTSTARTED,4,True,in-play,0,PAYOUTSTARTED,0.0,1,H,WIN,1.45,H,Home,主隊
50061692,2026-02-15 06:31:05.698000+08:00,NTS,1480836015,PAYOUTSTARTED,4,True,in-play,0,PAYOUTSTARTED,0.0,2,A,LOSE,2.88,A,Away,客隊
50061692,2026-02-15 06:31:05.698000+08:00,NTS,1480836015,PAYOUTSTARTED,4,True,in-play,0,PAYOUTSTARTED,0.0,3,N,LOSE,9.5,N,No Goals,無入球
50061692,2026-02-15 06:31:05.698000+08:00,HDC,1450767006,PAYOUTSTARTED,0,True,in-play,8,PAYOUTSTARTED,-3.0,1,H,DRAW,1.4,H,Home,主隊勝
50061692,2026-02-15 06:31:05.698000+08:00,HDC,1450767006,PAYOUTSTARTED,0,True,in-play,8,PAYOUTSTARTED,-3.0,2,A,DRAW,2.76,A,Away,客隊勝
50061692,2026-02-15 06:31:05.698000+08:00,HDC,1450767006,PAYOUTSTARTED,0,True,in-play,7,PAYOUTSTARTED,-3.0/-3.5,1,H,HALFDRAWHALFLOSE,3.3,H,Home,主隊勝
50061692,2026-02-15 06:31:05.698000+08:00,HDC,1450767006,PAYOUTSTARTED,0,True,in-play,7,PAYOUTSTARTED,-3.0/-3.5,2,A,HALFDRAWHALFWIN,1.29,A,Away,客隊勝
50061692,2026-02-15 06:31:05.698000+08:00,HDC,1450767006,PAYOUTSTARTED,0,True,in-play,6,PAYOUTSTARTED,-2.5/-3.0,1,H,HALFWINHALFDRAW,1.19,H,Home,主隊勝
50061692,2026-02-15 06:31:05.698000+08:00,HDC,1450767006,PAYOUTSTARTED,0,True,in-play,6,PAYOUTSTARTED,-2.5/-3.0,2,A,HALFLOSEHALFDRAW,4.2,A,Away,客隊勝
50061692,2026-02-15 06:31:05.698000+08:00,HDC,1450767006,PAYOUTSTARTED,0,True,in-play,3,PAYOUTSTARTED,-2.0,1,H,WIN,2.08,H,Home,主隊勝
50061692,2026-02-15 06:31:05.698000+08:00,HDC,1450767006,PAYOUTSTARTED,0,True,in-play,3,PAYOUTSTARTED,-2.0,2,A,LOSE,1.68,A,Away,客隊勝
50061692,2026-02-15 06:31:05.698000+08:00,HDC,1450767006,PAYOUTSTARTED,0,True,in-play,1,PAYOUTSTARTED,-1.5/-2.0,1,H,WIN,1.21,H,Home,主隊勝
50061692,2026-02-15 06:31:05.698000+08:00,HDC,1450767006,PAYOUTSTARTED,0,True,in-play,1,PAYOUTSTARTED,-1.5/-2.0,2,A,LOSE,4.0,A,Away,客隊勝
50061692,2026-02-15 06:31:05.698000+08:00,HDC,1450767006,PAYOUTSTARTED,0,True,in-play,5,PAYOUTSTARTED,-1.0,1,H,WIN,2.13,H,Home,主隊勝
50061692,2026-02-15 06:31:05.698000+08:00,HDC,1450767006,PAYOUTSTARTED,0,True,in-play,5,PAYOUTSTARTED,-1.0,2,A,LOSE,1.65,A,Away,客隊勝
50061692,2026-02-15 06:31:05.698000+08:00,HDC,1450767006,PAYOUTSTARTED,0,True,in-play,2,PAYOUTSTARTED,-1.0/-1.5,1,H,WIN,1.3,H,Home,主隊勝
50061692,2026-02-15 06:31:05.698000+08:00,HDC,1450767006,PAYOUTSTARTED,0,True,in-play,2,PAYOUTSTARTED,-1.0/-1.5,2,A,LOSE,3.24,A,Away,客隊勝
50061692,2026-02-15 06:31:05.698000+08:00,HDC,1450767006,PAYOUTSTARTED,0,True,in-play,4,PAYOUTSTARTED,-0.5/-1.0,1,H,WIN,1.18,H,Home,主隊勝
50061692,2026-02-15 06:31:05.698000+08:00,HDC,1450767006,PAYOUTSTARTED,0,True,in-play,4,PAYOUTSTARTED,-0.5/-1.0,2,A,LOSE,4.35,A,Away,客隊勝
50061692,2026-02-15 06:31:05.698000+08:00,HDC,1450767006,PAYOUTSTARTED,0,True,pre-play,2,AVAILABLE,-1.0/-1.5,1,H,AVAILABLE,1.8,H,Home,主隊勝
50061692,2026-02-15 06:31:05.698000+08:00,HDC,1450767006,PAYOUTSTARTED,0,True,pre-play,2,AVAILABLE,-1.0/-1.5,2,A,AVAILABLE,2.03,A,Away,客隊勝
50061692,2026-02-15 06:31:05.698000+08:00,AGS,1450781053,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,2,207,LOSE,35.0,207,Carlos SOLER,卡路士蘇拿
50061692,2026-02-15 06:31:05.698000+08:00,AGS,1450781053,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,4,116,LOSE,80.0,116,Daniel CARVAJAL,丹尼爾卡華積
50061692,2026-02-15 06:31:05.698000+08:00,AGS,1450781053,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,6,203,LOSE,26.0,203,Goncalo GUEDES,干卡路古亞迪斯
50061692,2026-02-15 06:31:05.698000+08:00,AGS,1450781053,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,8,201,WIN,3.26,201,Mikel OYARZABAL,奧耶沙巴爾
50061692,2026-02-15 06:31:05.698000+08:00,AGS,1450781053,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,21,105,LOSE,23.0,105,Arda GULER,艾達古拿
50061692,2026-02-15 06:31:05.698000+08:00,AGS,1450781053,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,23,213,LOSE,13.0,213,Yangel HERRERA,恩高靴里拉
50061692,2026-02-15 06:31:05.698000+08:00,AGS,1450781053,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,25,225,LOSE,125.0,225,Aihen MUNOZ,艾恩蒙路斯
50061692,2026-02-15 06:31:05.698000+08:00,AGS,1450781053,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,27,205,REFUNDBEFORESUSPEND,6.6,205,Ander BARRENETXEA,巴倫尼特斯亞
50061692,2026-02-15 06:31:05.698000+08:00,AGS,1450781053,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,29,216,LOSE,90.0,216,Benat TURRIENTES,杜列安迪斯
50061692,2026-02-15 06:31:05.698000+08:00,AGS,1450781053,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,36,208,LOSE,9.0,208,WESLEY Teixeira,韋斯利泰斯拿
50061692,2026-02-15 06:31:05.698000+08:00,AGS,1450781053,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,30,214,LOSE,15.0,214,Pablo MARIN,柏保路馬連
50061692,2026-02-15 06:31:05.698000+08:00,AGS,1450781053,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,32,202,LOSE,23.0,202,Orri OSKARSSON,奧斯卡斯臣
50061692,2026-02-15 06:31:05.698000+08:00,AGS,1450781053,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,34,118,REFUNDBEFORESUSPEND,9.5,118,David JIMENEZ Corredor,大衛占美利斯
50061692,2026-02-15 06:31:05.698000+08:00,AGS,1450781053,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,38,122,REFUNDBEFORESUSPEND,12.0,122,Diego AGUADO,迪亞高艾古亞度
50061692,2026-02-15 06:31:05.698000+08:00,AGS,1450781053,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,41,102,WIN,1.89,102,Gonzalo GARCIA,干沙路加西亞
50061692,2026-02-15 06:31:05.698000+08:00,AGS,1450781053,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,43,204,REFUNDBEFORESUSPEND,5.0,204,Jon KARRIKABURU,卡里卡布魯
50061692,2026-02-15 06:31:05.698000+08:00,AGS,1450781053,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,45,210,LOSE,45.0,210,Daniel DIAZ Gandara,丹尼爾戴亞斯
50061692,2026-02-15 06:31:05.698000+08:00,AGS,1450781053,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,47,211,REFUNDBEFORESUSPEND,7.0,211,Job OCHIENG,祖比奧治安
